Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0043244,regulation of protein-containing complex disassembly,19_GO:0050789 regulation of biological process,-2.8,2.5,3.6,30284,130,1307,14,1.1,0.28,88|822|2039|2629|4131|6709|7111|10043|10300|10634|11075|22911|55604|89927,ACTN2|CAPG|DMTN|GBA1|MAP1B|SPTAN1|TMOD1|TOM1|KATNB1|GAS2L1|STMN2|WDR47|CARMIL1|BMERB1,-1.5,Var1
GO Molecular Functions,21,GO:0003714,transcription corepressor activity,,-2.8,2.1,3.5,30284,205,1307,19,1.5,0.33,166|328|595|708|2874|4092|4294|4665|5925|6907|7088|8543|9219|9425|10409|10413|23543|25937|167465,TLE5|APEX1|CCND1|C1QBP|GPS2|SMAD7|MAP3K10|NAB2|RB1|TBL1X|TLE1|LMO4|MTA2|CDYL|BASP1|YAP1|RBFOX2|WWTR1|ZNF366,-1.5,Var1
GO Cellular Components,20,GO:0030662,coated vesicle membrane,,-2.8,2.1,3.5,30284,205,1307,19,1.5,0.33,533|534|1174|1956|2535|3998|4646|5864|6720|7037|8322|9296|22820|25977|28988|55707|83988|85439|92840,ATP6V0B|ATP6V1G2|AP1S1|EGFR|FZD2|LMAN1|MYO6|RAB3A|SREBF1|TFRC|FZD4|ATP6V1F|COPG1|NECAP1|DBNL|NECAP2|NCALD|STON2|REEP6,-1.5,Var1
GO Molecular Functions,21,GO:0046982,protein heterodimerization activity,,-2.8,1.8,3.4,30284,369,1307,29,2.2,0.41,153|666|2064|4208|4761|5028|5050|5155|5371|5518|6827|6861|6878|6929|7157|7391|7846|8322|8553|10055|10300|22882|25793|27111|64067|79365|81890|347733|378708,ADRB1|BOK|ERBB2|MEF2C|NEUROD2|P2RY1|PAFAH1B3|PDGFB|PML|PPP2R1A|SUPT4H1|SYT5|TAF6|TCF3|TP53|USF1|TUBA1A|FZD4|BHLHE40|SAE1|KATNB1|ZHX2|FBXO7|SDCBP2|NPAS3|BHLHE41|QTRT1|TUBB2B|CENPS,-1.5,Var1
GO Biological Processes,19,GO:0090263,positive regulation of canonical Wnt signaling pathway,19_GO:0048518 positive regulation of biological process,-2.8,2.6,3.7,30284,116,1307,13,0.99,0.27,1956|2262|2263|3516|4088|6422|6659|6907|10413|23189|25805|51339|441478,EGFR|GPC5|FGFR2|RBPJ|SMAD3|SFRP1|SOX4|TBL1X|YAP1|KANK1|BAMBI|DACT1|NRARP,-1.5,Var1
GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.8,2.1,3.5,30284,237,1307,21,1.6,0.35,658|666|1051|3622|3625|3791|4201|4846|4851|4855|5156|6422|6715|6777|8322|8531|8751|10409|22836|25976|128637,BMPR1B|BOK|CEBPB|ING2|INHBB|KDR|MEA1|NOS3|NOTCH1|NOTCH4|PDGFRA|SFRP1|SRD5A1|STAT5B|FZD4|YBX3|ADAM15|BASP1|RHOBTB3|TIPARP|TBC1D20,-1.5,Var1
GO Biological Processes,19,GO:0009743,response to carbohydrate,19_GO:0050896 response to stimulus,-2.8,2.2,3.5,30284,190,1307,18,1.4,0.32,285|2281|2852|4088|4131|4669|4821|5606|5936|6659|6720|7351|7391|10524|23516|26056|51092|83667,ANGPT2|FKBP1B|GPER1|SMAD3|MAP1B|NAGLU|NKX2-2|MAP2K3|RBM4|SOX4|SREBF1|UCP2|USF1|KAT5|SLC39A14|RAB11FIP5|SIDT2|SESN2,-1.5,Var1
GO Biological Processes,19,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0048518 positive regulation of biological process,-2.8,2.2,3.5,30284,190,1307,18,1.4,0.32,708|1436|1956|2260|2852|3791|4150|5155|5156|5364|7010|10461|10870|57142|57462|83667|92140|219699,C1QBP|CSF1R|EGFR|FGFR1|GPER1|KDR|MAZ|PDGFB|PDGFRA|PLXNB1|TEK|MERTK|HCST|RTN4|MYORG|SESN2|MTDH|UNC5B,-1.5,Var1
GO Biological Processes,19,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,19_GO:0048519 negative regulation of biological process,-2.8,2.9,3.7,30284,89,1307,11,0.84,0.25,595|3275|5371|5925|7157|9314|10769|11277|25793|51339|55544,CCND1|PRMT2|PML|RB1|TP53|KLF4|PLK2|TREX1|FBXO7|DACT1|RBM38,-1.5,Var1
GO Biological Processes,19,GO:0045806,negative regulation of endocytosis,19_GO:0051179 localization,-2.8,3,3.8,30284,76,1307,10,0.77,0.24,344|1742|5359|11314|29763|29978|84058|112755|124930|192683,APOC2|DLG4|PLSCR1|CD300A|PACSIN3|UBQLN2|WDR54|STX1B|ANKRD13B|SCAMP5,-1.5,Var1
GO Biological Processes,19,GO:0050818,regulation of coagulation,19_GO:0032501 multicellular organismal process,-2.8,3,3.8,30284,76,1307,10,0.77,0.24,285|1906|4780|4846|5155|5156|7391|81542|196527|222537,ANGPT2|EDN1|NFE2L2|NOS3|PDGFB|PDGFRA|USF1|TMX1|ANO6|HS3ST5,-1.5,Var1
GO Biological Processes,19,GO:0046639,negative regulation of alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.8,4.6,4.2,30284,30,1307,6,0.46,0.19,604|865|3566|4092|6522|51043,BCL6|CBFB|IL4R|SMAD7|SLC4A2|ZBTB7B,-1.5,Var1
GO Molecular Functions,21,GO:0022853,active monoatomic ion transmembrane transporter activity,,-2.8,1.9,3.4,30284,286,1307,24,1.8,0.37,478|533|534|1497|3764|4714|4715|4720|4725|6508|6511|6522|6533|6560|7384|7779|8884|9296|10312|23516|29796|57419|92745|121260,ATP1A3|ATP6V0B|ATP6V1G2|CTNS|KCNJ8|NDUFB8|NDUFB9|NDUFS2|NDUFS5|SLC4A3|SLC1A6|SLC4A2|SLC6A6|SLC12A4|UQCRC1|SLC30A1|SLC5A6|ATP6V1F|TCIRG1|SLC39A14|UQCR10|SLC24A3|SLC38A5|SLC15A4,-1.5,Var1
GO Biological Processes,19,GO:0022900,electron transport chain,19_GO:0009987 cellular process,-2.8,2.5,3.6,30284,131,1307,14,1.1,0.28,1347|1348|1716|2109|2629|2806|4191|4714|4715|4720|4725|6392|7384|29796,COX7A2|COX7A2P2|DGUOK|ETFB|GBA1|GOT2|MDH2|NDUFB8|NDUFB9|NDUFS2|NDUFS5|SDHD|UQCRC1|UQCR10,-1.5,Var1
GO Biological Processes,19,GO:0043200,response to amino acid,19_GO:0050896 response to stimulus,-2.8,2.5,3.6,30284,131,1307,14,1.1,0.28,1051|1906|1956|3208|3276|4780|5156|7846|10325|10458|23677|28956|83667|352954,CEBPB|EDN1|EGFR|HPCA|PRMT1|NFE2L2|PDGFRA|TUBA1A|RRAGB|BAIAP2|SH3BP4|LAMTOR2|SESN2|CASTOR3P,-1.5,Var1
GO Biological Processes,19,GO:0007179,transforming growth factor beta receptor signaling pathway,19_GO:0050896 response to stimulus,-2.8,2.7,3.7,30284,103,1307,12,0.92,0.26,94|3693|4088|4092|4435|5371|5829|7048|7157|25805|30001|55198,ACVRL1|ITGB5|SMAD3|SMAD7|CITED1|PML|PXN|TGFBR2|TP53|BAMBI|ERO1A|APPL2,-1.5,Var1
GO Biological Processes,19,GO:0070167,regulation of biomineral tissue development,19_GO:0032502 developmental process,-2.8,2.7,3.7,30284,103,1307,12,0.92,0.26,655|658|1051|1893|4088|4208|4846|4851|6256|6257|6522|196527,BMP7|BMPR1B|CEBPB|ECM1|SMAD3|MEF2C|NOS3|NOTCH1|RXRA|RXRB|SLC4A2|ANO6,-1.5,Var1
GO Biological Processes,19,GO:0042311,vasodilation,19_GO:0032501 multicellular organismal process,-2.8,3.6,3.9,30284,52,1307,8,0.61,0.22,135|153|1910|1956|2852|3764|3779|4846,ADORA2A|ADRB1|EDNRB|EGFR|GPER1|KCNJ8|KCNMB1|NOS3,-1.5,Var1
GO Biological Processes,19,GO:0048588,developmental cell growth,19_GO:0040007 growth,-2.8,2.6,3.6,30284,117,1307,13,0.99,0.27,1020|1906|3275|4131|4692|5532|7048|8826|8936|23111|51324|54437|81565,CDK5|EDN1|PRMT2|MAP1B|NDN|PPP3CB|TGFBR2|IQGAP1|WASF1|SPART|SPG21|SEMA5B|NDEL1,-1.5,Var1
GO Biological Processes,19,GO:0051058,negative regulation of small GTPase mediated signal transduction,19_GO:0048519 negative regulation of biological process,-2.8,3.3,3.8,30284,64,1307,9,0.69,0.23,604|3925|23189|54922|55114|57493|81848|84952|253980,BCL6|STMN1|KANK1|RASIP1|ARHGAP17|HEG1|SPRY4|CGNL1|KCTD13,-1.5,Var1
GO Cellular Components,20,GO:0000502,proteasome complex,,-2.8,3.3,3.8,30284,64,1307,9,0.69,0.23,5689|5692|5693|5694|5695|5702|5709|5710|5719,PSMB1|PSMB4|PSMB5|PSMB6|PSMB7|PSMC3|PSMD3|PSMD4|PSMD13,-1.5,Var1
GO Biological Processes,19,GO:0001101,response to acid chemical,19_GO:0050896 response to stimulus,-2.8,2.4,3.6,30284,146,1307,15,1.1,0.29,1051|1906|1956|3208|3276|4780|5156|6494|7846|10325|10458|23677|28956|83667|352954,CEBPB|EDN1|EGFR|HPCA|PRMT1|NFE2L2|PDGFRA|SIPA1|TUBA1A|RRAGB|BAIAP2|SH3BP4|LAMTOR2|SESN2|CASTOR3P,-1.5,Var1
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-2.8,1.9,3.4,30284,304,1307,25,1.9,0.38,123|320|1374|1376|1497|2170|2171|2806|3764|3766|5243|6511|6533|7351|8884|9120|9429|11309|28231|29015|81855|92745|115286|121260|220963,PLIN2|APBA1|CPT1A|CPT2|CTNS|FABP3|FABP5|GOT2|KCNJ8|KCNJ10|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLCO4A1|SLC43A3|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.5,Var1
GO Biological Processes,19,GO:0002791,regulation of peptide secretion,19_GO:0051179 localization,-2.8,2.1,3.5,30284,207,1307,19,1.5,0.33,1374|1956|2281|2781|2852|3625|5127|5532|6422|6659|6720|6804|7351|9255|10312|11069|51092|55638|84876,CPT1A|EGFR|FKBP1B|GNAZ|GPER1|INHBB|CDK16|PPP3CB|SFRP1|SOX4|SREBF1|STX1A|UCP2|AIMP1|TCIRG1|RAPGEF4|SIDT2|SYBU|ORAI1,-1.5,Var1
GO Biological Processes,19,GO:0007584,response to nutrient,19_GO:0050896 response to stimulus,-2.8,2.3,3.5,30284,161,1307,16,1.2,0.3,655|1032|1374|1956|2056|2242|2281|3276|4131|4780|6422|6720|6772|6781|7037|7391,BMP7|CDKN2D|CPT1A|EGFR|EPO|FES|FKBP1B|PRMT1|MAP1B|NFE2L2|SFRP1|SREBF1|STAT1|STC1|TFRC|USF1,-1.5,Var1
GO Biological Processes,19,GO:0006886,intracellular protein transport,19_GO:0051179 localization,-2.8,1.6,3.3,30284,566,1307,40,3.1,0.48,320|379|381|1020|1174|4646|4851|5371|6253|6447|6804|6814|7157|7514|7846|9364|9531|9688|10204|10651|10961|10981|22820|23471|27065|27131|30000|51079|51560|53917|55048|55122|55198|57662|64601|65057|81609|112755|112936|441400,APBA1|ARL4D|ARF5|CDK5|AP1S1|MYO6|NOTCH1|PML|RTN2|SCG5|STX1A|STXBP3|TP53|XPO1|TUBA1A|RAB28|BAG3|NUP93|NUTF2|MTX2|ERP29|RAB32|COPG1|TRAM1|NSG1|SNX5|TNPO2|NDUFA13|RAB6B|RAB24|VPS37C|AKIRIN2|APPL2|CAMSAP3|VPS16|ACD|SNX27|STX1B|VPS26B|RAB1C,-1.5,Var1
GO Molecular Functions,21,GO:0009931,calcium-dependent protein serine/threonine kinase activity,,-2.8,5.5,4.4,30284,21,1307,5,0.38,0.17,5582|5583|9261|25865|29941,PRKCG|PRKCH|MAPKAPK2|PRKD2|PKN3,-1.5,Var1
GO Biological Processes,19,GO:0043555,regulation of translation in response to stress,19_GO:0050896 response to stimulus,-2.8,5.5,4.4,30284,21,1307,5,0.38,0.17,5371|5583|5936|83667|113829,PML|PRKCH|RBM4|SESN2|SLC35A4,-1.5,Var1
GO Molecular Functions,21,GO:0019210,kinase inhibitor activity,,-2.8,2.8,3.7,30284,90,1307,11,0.84,0.25,1032|5525|5583|7532|9467|10614|27429|54997|81848|84152|85450,CDKN2D|PPP2R5A|PRKCH|YWHAG|SH3BP5|HEXIM1|HTRA2|TESC|SPRY4|PPP1R1B|ITPRIP,-1.5,Var1
GO Biological Processes,19,GO:0009880,embryonic pattern specification,19_GO:0032502 developmental process,-2.8,3,3.7,30284,77,1307,10,0.77,0.24,655|2263|3911|4088|4091|6926|7476|10409|28514|441478,BMP7|FGFR2|LAMA5|SMAD3|SMAD6|TBX3|WNT7A|BASP1|DLL1|NRARP,-1.5,Var1
GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0042592 homeostatic process,-2.8,1.7,3.3,30284,442,1307,33,2.5,0.43,48|478|666|1317|1906|1910|2039|2260|2852|3162|3766|3791|4669|4682|4756|5028|5371|5745|5910|6560|6781|6786|7037|7137|7779|10312|10518|11322|23516|27347|57419|94107|122416,ACO1|ATP1A3|BOK|SLC31A1|EDN1|EDNRB|DMTN|FGFR1|GPER1|HMOX1|KCNJ10|KDR|NAGLU|NUBP1|NEO1|P2RY1|PML|PTH1R|RAP1GDS1|SLC12A4|STC1|STIM1|TFRC|TNNI3|SLC30A1|TCIRG1|CIB2|TMC6|SLC39A14|STK39|SLC24A3|TMEM203|ANKRD9,-1.5,Var1
GO Biological Processes,19,GO:0015849,organic acid transport,19_GO:0051179 localization,-2.8,1.9,3.4,30284,305,1307,25,1.9,0.38,123|320|1374|1376|1497|2170|2171|2806|3764|3766|5243|6511|6533|7351|8884|9120|9429|11309|28231|29015|81855|92745|115286|121260|220963,PLIN2|APBA1|CPT1A|CPT2|CTNS|FABP3|FABP5|GOT2|KCNJ8|KCNJ10|ABCB1|SLC1A6|SLC6A6|UCP2|SLC5A6|SLC16A6|ABCG2|SLCO2B1|SLCO4A1|SLC43A3|SFXN3|SLC38A5|SLC25A26|SLC15A4|SLC16A9,-1.5,Var1
GO Cellular Components,20,GO:0032838,plasma membrane bounded cell projection cytoplasm,,-2.8,2,3.4,30284,272,1307,23,1.8,0.36,1742|3208|4137|5905|7289|7345|7846|10084|10382|10458|10533|10749|55638|57662|81565|83659|89765|127003|134121|138162|219670|257236|388389,DLG4|HPCA|MAPT|RANGAP1|TULP3|UCHL1|TUBA1A|PQBP1|TUBB4A|BAIAP2|ATG7|KIF1C|SYBU|CAMSAP3|NDEL1|TEKT1|RSPH1|CFAP276|CFAP90|PIERCE1|ENKUR|CFAP184|DNAAF19,-1.5,Var1
GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-2.8,1.8,3.3,30284,339,1307,27,2.1,0.39,604|896|939|1051|2064|2281|2355|2629|3280|3566|4088|5532|6146|6659|6688|6777|7157|8325|8503|9093|10312|11151|29781|51043|51176|54567|441478,BCL6|CCND3|CD27|CEBPB|ERBB2|FKBP1B|FOSL2|GBA1|HES1|IL4R|SMAD3|PPP3CB|RPL22|SOX4|SPI1|STAT5B|TP53|FZD8|PIK3R3|DNAJA3|TCIRG1|CORO1A|NCAPH2|ZBTB7B|LEF1|DLL4|NRARP,-1.5,Var1
GO Biological Processes,19,GO:0032496,response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,1.8,3.3,30284,339,1307,27,2.1,0.39,1051|1906|1910|2056|2263|2355|3764|4091|4208|4435|4669|4791|4846|4851|5606|7133|9261|9450|10014|22904|23641|27250|28964|55122|55914|57088|92140,CEBPB|EDN1|EDNRB|EPO|FGFR2|FOSL2|KCNJ8|SMAD6|MEF2C|CITED1|NAGLU|NFKB2|NOS3|NOTCH1|MAP2K3|TNFRSF1B|MAPKAPK2|LY86|HDAC5|SBNO2|LDOC1|PDCD4|GIT1|AKIRIN2|ERBIN|PLSCR4|MTDH,-1.5,Var1
GO Biological Processes,19,GO:1903076,regulation of protein localization to plasma membrane,19_GO:0051179 localization,-2.8,2.6,3.6,30284,118,1307,13,0.99,0.27,391|816|818|1020|1956|1969|2852|5525|5583|11079|23433|51225|342667,RHOG|CAMK2B|CAMK2G|CDK5|EGFR|EPHA2|GPER1|PPP2R5A|PRKCH|RER1|RHOQ|ABI3|STAC2,-1.5,Var1
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.8,2.6,3.6,30284,118,1307,13,0.99,0.27,604|896|2013|2064|2281|2355|3280|4208|5532|6777|7157|11151|51176,BCL6|CCND3|EMP2|ERBB2|FKBP1B|FOSL2|HES1|MEF2C|PPP3CB|STAT5B|TP53|CORO1A|LEF1,-1.5,Var1
GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.8,2.2,3.5,30284,177,1307,17,1.3,0.31,666|1051|1969|3265|3428|5371|5625|7133|7157|7159|8795|10962|27429|30001|54431|64112|204851,BOK|CEBPB|EPHA2|HRAS|IFI16|PML|PRODH|TNFRSF1B|TP53|TP53BP2|TNFRSF10B|MLLT11|HTRA2|ERO1A|DNAJC10|MOAP1|HIPK1,-1.5,Var1
GO Biological Processes,19,GO:0170039,proteinogenic amino acid metabolic process,19_GO:0009987 cellular process,-2.7,2.3,3.5,30284,162,1307,16,1.2,0.3,384|1743|2639|2731|2806|3712|4846|5352|5625|5832|7351|10247|23464|64087|113675|137872,ARG2|DLST|GCDH|GLDC|GOT2|IVD|NOS3|PLOD2|PRODH|ALDH18A1|UCP2|RIDA|GCAT|MCCC2|SDSL|ADHFE1,-1.5,Var1
GO Biological Processes,19,GO:0009437,carnitine metabolic process,19_GO:0009987 cellular process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,1374|1376|8424|126129,CPT1A|CPT2|BBOX1|CPT1C,-1.5,Var1
GO Biological Processes,19,GO:1905155,positive regulation of membrane invagination,19_GO:0048518 positive regulation of biological process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,718|2624|55198|196527,C3|GATA2|APPL2|ANO6,-1.5,Var1
GO Biological Processes,19,GO:0060333,type II interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,3459|6772|7157|7297,IFNGR1|STAT1|TP53|TYK2,-1.5,Var1
GO Biological Processes,19,GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,595|896|1956|22924,CCND1|CCND3|EGFR|MAPRE3,-1.5,Var1
GO Biological Processes,19,GO:0003183,mitral valve morphogenesis,19_GO:0032502 developmental process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,4091|4669|4851|6659,SMAD6|NAGLU|NOTCH1|SOX4,-1.5,Var1
GO Molecular Functions,21,GO:0070123,"transforming growth factor beta receptor activity, type III",,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,91|94|658|7048,ACVR1B|ACVRL1|BMPR1B|TGFBR2,-1.5,Var1
GO Biological Processes,19,GO:0002357,defense response to tumor cell,19_GO:0050896 response to stimulus,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,6688|8795|9314|51225,SPI1|TNFRSF10B|KLF4|ABI3,-1.5,Var1
GO Biological Processes,19,GO:0070294,renal sodium ion absorption,19_GO:0051179 localization,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,1906|1910|6446|27347,EDN1|EDNRB|SGK1|STK39,-1.5,Var1
GO Biological Processes,19,GO:1905089,regulation of type 2 mitophagy,19_GO:0050789 regulation of biological process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,2629|3099|27429|93974,GBA1|HK2|HTRA2|ATP5IF1,-1.5,Var1
GO Biological Processes,19,GO:0021514,ventral spinal cord interneuron differentiation,19_GO:0032502 developmental process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,2624|4821|8543|54567,GATA2|NKX2-2|LMO4|DLL4,-1.5,Var1
GO Biological Processes,19,GO:0060100,"positive regulation of phagocytosis, engulfment",19_GO:0051179 localization,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,718|2624|55198|196527,C3|GATA2|APPL2|ANO6,-1.5,Var1
GO Biological Processes,19,GO:0061154,endothelial tube morphogenesis,19_GO:0032502 developmental process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,94|3516|25865|54567,ACVRL1|RBPJ|PRKD2|DLL4,-1.5,Var1
GO Biological Processes,19,GO:1902337,regulation of apoptotic process involved in morphogenesis,19_GO:0032502 developmental process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,655|4851|5371|7133,BMP7|NOTCH1|PML|TNFRSF1B,-1.5,Var1
GO Biological Processes,19,GO:0001886,endothelial cell morphogenesis,19_GO:0032502 developmental process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,4855|6781|26084|57493,NOTCH4|STC1|ARHGEF26|HEG1,-1.5,Var1
GO Biological Processes,19,GO:0003159,morphogenesis of an endothelium,19_GO:0032502 developmental process,-2.7,7.1,4.7,30284,13,1307,4,0.31,0.15,94|3516|25865|54567,ACVRL1|RBPJ|PRKD2|DLL4,-1.5,Var1
GO Biological Processes,19,GO:0090398,cellular senescence,19_GO:0050896 response to stimulus,-2.7,3.2,3.8,30284,65,1307,9,0.69,0.23,3265|5371|5606|6688|6926|7157|9093|10524|25989,HRAS|PML|MAP2K3|SPI1|TBX3|TP53|DNAJA3|KAT5|ULK3,-1.5,Var1
GO Biological Processes,19,GO:0021885,forebrain cell migration,19_GO:0032502 developmental process,-2.7,3.2,3.8,30284,65,1307,9,0.69,0.23,1020|1956|2018|7101|8941|22911|57142|81565|89927,CDK5|EGFR|EMX2|NR2E1|CDK5R2|WDR47|RTN4|NDEL1|BMERB1,-1.5,Var1
GO Biological Processes,19,GO:0002931,response to ischemia,19_GO:0050896 response to stimulus,-2.7,3.2,3.8,30284,65,1307,9,0.69,0.23,1435|1436|3099|3764|4208|4780|5606|7157|7345,CSF1|CSF1R|HK2|KCNJ8|MEF2C|NFE2L2|MAP2K3|TP53|UCHL1,-1.5,Var1
GO Biological Processes,19,GO:0007517,muscle organ development,19_GO:0032502 developmental process,-2.7,1.9,3.3,30284,323,1307,26,2,0.39,1020|2263|2535|3516|3911|4092|4208|4303|4669|4851|5532|5925|6525|7137|8321|10362|10409|22801|26576|28514|30001|54567|56261|57462|57493|85366,CDK5|FGFR2|FZD2|RBPJ|LAMA5|SMAD7|MEF2C|FOXO4|NAGLU|NOTCH1|PPP3CB|RB1|SMTN|TNNI3|FZD1|HMG20B|BASP1|ITGA11|SRPK3|DLL1|ERO1A|DLL4|GPCPD1|MYORG|HEG1|MYLK2,-1.5,Var1
GO Biological Processes,19,GO:0051591,response to cAMP,19_GO:0050896 response to stimulus,-2.7,2.8,3.7,30284,91,1307,11,0.84,0.25,2039|3625|4435|5138|6715|6720|6772|6781|7010|23028|200186,DMTN|INHBB|CITED1|PDE2A|SRD5A1|SREBF1|STAT1|STC1|TEK|KDM1A|CRTC2,-1.5,Var1
GO Cellular Components,20,GO:0035579,specific granule membrane,,-2.7,2.8,3.7,30284,91,1307,11,0.84,0.25,3163|3689|7133|8773|9761|10043|11322|28956|54918|121260|196527,HMOX2|ITGB2|TNFRSF1B|SNAP23|MLEC|TOM1|TMC6|LAMTOR2|CMTM6|SLC15A4|ANO6,-1.5,Var1
GO Biological Processes,19,GO:1900027,regulation of ruffle assembly,19_GO:0050789 regulation of biological process,-2.7,4.5,4.1,30284,31,1307,6,0.46,0.19,391|3265|23189|51225|51466|81565,RHOG|HRAS|KANK1|ABI3|EVL|NDEL1,-1.5,Var1
GO Biological Processes,19,GO:0098868,bone growth,19_GO:0040007 growth,-2.7,4.5,4.1,30284,31,1307,6,0.46,0.19,1893|2263|2355|6781|7048|55512,ECM1|FGFR2|FOSL2|STC1|TGFBR2|SMPD3,-1.5,Var1
GO Biological Processes,19,GO:0007026,negative regulation of microtubule depolymerization,19_GO:0048519 negative regulation of biological process,-2.7,4.5,4.1,30284,31,1307,6,0.46,0.19,4131|10300|10634|11075|22911|89927,MAP1B|KATNB1|GAS2L1|STMN2|WDR47|BMERB1,-1.5,Var1
GO Biological Processes,19,GO:0060674,placenta blood vessel development,19_GO:0032502 developmental process,-2.7,4.5,4.1,30284,31,1307,6,0.46,0.19,3280|3516|4853|9394|22846|113026,HES1|RBPJ|NOTCH2|HS6ST1|VASH1|PLCD3,-1.5,Var1
GO Biological Processes,19,GO:0045087,innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.7,1.5,3.2,30284,791,1307,52,4,0.54,384|708|718|1435|1436|1906|2214|2355|2852|3428|3430|3434|3437|3455|3459|3588|3665|4435|4939|4940|5371|5871|6772|6777|6814|7157|7297|7942|8635|8751|8780|9023|9093|9450|10084|10133|10146|10524|10614|10870|11151|11277|25939|29800|54882|55122|58191|84282|112936|121260|201292|203068,ARG2|C1QBP|C3|CSF1|CSF1R|EDN1|FCGR3A|FOSL2|GPER1|IFI16|IFI35|IFIT1|IFIT3|IFNAR2|IFNGR1|IL10RB|IRF7|CITED1|OAS2|OAS3|PML|MAP4K2|STAT1|STAT5B|STXBP3|TP53|TYK2|TFEB|RNASET2|ADAM15|RIOK3|CH25H|DNAJA3|LY86|PQBP1|OPTN|G3BP1|KAT5|HEXIM1|HCST|CORO1A|TREX1|SAMHD1|ZDHHC1|ANKHD1|AKIRIN2|CXCL16|RNF135|VPS26B|SLC15A4|TRIM65|TUBB,-1.5,Var1
GO Biological Processes,19,GO:0090087,regulation of peptide transport,19_GO:0051179 localization,-2.7,2.1,3.4,30284,209,1307,19,1.5,0.33,1374|1956|2281|2781|2852|3625|5127|5532|6422|6659|6720|6804|7351|9255|10312|11069|51092|55638|84876,CPT1A|EGFR|FKBP1B|GNAZ|GPER1|INHBB|CDK16|PPP3CB|SFRP1|SOX4|SREBF1|STX1A|UCP2|AIMP1|TCIRG1|RAPGEF4|SIDT2|SYBU|ORAI1,-1.5,Var1
GO Biological Processes,19,GO:0006164,purine nucleotide biosynthetic process,19_GO:0009987 cellular process,-2.7,2.2,3.4,30284,178,1307,17,1.3,0.31,107|271|498|509|514|1716|4714|4715|4720|4725|4830|6392|9551|9605|50808|51079|54539,ADCY1|AMPD2|ATP5F1A|ATP5F1C|ATP5F1E|DGUOK|NDUFB8|NDUFB9|NDUFS2|NDUFS5|NME1|SDHD|ATP5MF|VPS9D1|AK3|NDUFA13|NDUFB11,-1.5,Var1
GO Biological Processes,19,GO:0010827,regulation of D-glucose transmembrane transport,19_GO:0051179 localization,-2.7,3,3.7,30284,78,1307,10,0.77,0.24,718|1906|2171|3099|4780|6253|6814|23433|28999|55198,C3|EDN1|FABP5|HK2|NFE2L2|RTN2|STXBP3|RHOQ|KLF15|APPL2,-1.4,Var1
